Header_Length,Protocol Type,Time_To_Live,Rate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SSH,TCP,UDP,ICMP,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Variance,Label,Label_Encoded
19.8,6,63.36,4866.402905243129,0.0,0.99,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,0.000205500125885,100.0,0.0,DDOS-SYNONYMOUSIP_FLOOD,11
20.0,6,64.0,45889.54048140044,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,2.192974090576172e-05,100.0,0.0,DDOS-SYNONYMOUSIP_FLOOD,11
20.0,6,64.0,52304.57663050255,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,1.9190311431884764e-05,100.0,0.0,DDOS-SYNONYMOUSIP_FLOOD,11
20.0,6,64.0,47592.23873822762,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,2.102136611938477e-05,100.0,0.0,DDOS-SYNONYMOUSIP_FLOOD,11
19.76,6,64.0,8846.316411110876,0.0,0.98,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.98,0.02,0.0,6048.0,60.0,84.0,60.48,3.376927059270943,60.48,0.0001130414009094,100.0,11.4036363636363,DDOS-SYNONYMOUSIP_FLOOD,11
20.0,6,64.0,11145.874412053892,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,8.971929550170898e-05,100.0,0.0,DDOS-SYNONYMOUSIP_FLOOD,11
20.0,6,64.0,24102.4250086197,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,4.149913787841797e-05,100.0,0.0,DDOS-SYNONYMOUSIP_FLOOD,11
20.0,6,64.0,43195.7157569516,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,2.315998077392578e-05,100.0,0.0,DDOS-SYNONYMOUSIP_FLOOD,11
20.0,6,64.0,69019.31874280072,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,1.4789104461669922e-05,100.0,0.0,DDOS-SYNONYMOUSIP_FLOOD,11
20.0,6,64.0,15026.346146956615,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,6.655931472778321e-05,100.0,0.0,DDOS-SYNONYMOUSIP_FLOOD,11
20.0,6,64.0,50969.78976789404,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,1.962900161743164e-05,100.0,0.0,DDOS-SYNONYMOUSIP_FLOOD,11
20.0,6,64.0,43937.816886654095,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,2.283811569213868e-05,100.0,0.0,DDOS-SYNONYMOUSIP_FLOOD,11
20.0,6,64.0,37708.38802481345,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,2.65192985534668e-05,100.0,0.0,DDOS-SYNONYMOUSIP_FLOOD,11
20.0,6,64.0,21555.678898139584,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,4.6401023864746095e-05,100.0,0.0,DDOS-SYNONYMOUSIP_FLOOD,11
20.0,6,64.0,30617.592525001823,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,3.267049789428711e-05,100.0,0.0,DDOS-SYNONYMOUSIP_FLOOD,11
20.0,6,64.0,34003.27523307661,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,2.94184684753418e-05,100.0,0.0,DDOS-SYNONYMOUSIP_FLOOD,11
20.0,6,64.0,43177.92876261067,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,2.315998077392578e-05,100.0,0.0,DDOS-SYNONYMOUSIP_FLOOD,11
20.0,6,64.0,6644.968314321926,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,0.0001504898071289,100.0,0.0,DDOS-SYNONYMOUSIP_FLOOD,11
20.0,6,64.0,6047.761452280362,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,0.0001653599739074,100.0,0.0,DDOS-SYNONYMOUSIP_FLOOD,11
20.0,6,64.0,32051.84166284579,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,3.319025039672852e-05,100.0,0.0,DDOS-SYNONYMOUSIP_FLOOD,11
20.0,6,64.0,9606.08295353045,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,0.0001041007041931,100.0,0.0,DDOS-SYNONYMOUSIP_FLOOD,11
20.04,6,65.73,29560.25089858341,0.0,1.0,0.0,0.0,0.01,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,3.383874893188477e-05,100.0,0.0,DDOS-SYNONYMOUSIP_FLOOD,11
20.0,6,64.0,7760.331557134399,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,0.0001288700103759,100.0,0.0,DDOS-SYNONYMOUSIP_FLOOD,11
20.0,6,64.0,96709.79940050728,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,1.0349750518798827e-05,100.0,0.0,DDOS-SYNONYMOUSIP_FLOOD,11
20.0,6,64.0,36481.72566756545,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,3.871917724609375e-05,100.0,0.0,DDOS-SYNONYMOUSIP_FLOOD,11
20.0,6,64.0,13814.320532244252,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,7.238864898681641e-05,100.0,0.0,DDOS-SYNONYMOUSIP_FLOOD,11
20.0,6,64.0,25548.541146372663,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,3.923177719116211e-05,100.0,0.0,DDOS-SYNONYMOUSIP_FLOOD,11
20.0,6,64.0,47527.52407932012,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,2.1049976348876955e-05,100.0,0.0,DDOS-SYNONYMOUSIP_FLOOD,11
20.0,6,64.0,41892.76867758689,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,2.542972564697265e-05,100.0,0.0,DDOS-SYNONYMOUSIP_FLOOD,11
20.0,6,64.0,45639.86942328618,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,2.6149749755859377e-05,100.0,0.0,DDOS-SYNONYMOUSIP_FLOOD,11
25.12,6,105.91,82.7067642485795,0.03,0.01,0.0,0.17,0.76,76.0,1.0,3.0,0.0,0.12,0.61,0.0,0.0,0.0,0.77,0.08,0.02,74773.0,60.0,5706.0,747.73,1136.3602168877846,747.73,0.0121185898780822,100.0,1291314.542525253,DDOS-SYNONYMOUSIP_FLOOD,11
20.0,6,64.0,19754.634513941222,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,5.062103271484375e-05,100.0,0.0,DDOS-SYNONYMOUSIP_FLOOD,11
20.0,6,64.0,25057.076288906148,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,3.992080688476562e-05,100.0,0.0,DDOS-SYNONYMOUSIP_FLOOD,11
20.0,6,64.0,16783.929571828732,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,5.959033966064453e-05,100.0,0.0,DDOS-SYNONYMOUSIP_FLOOD,11
20.0,6,64.0,145332.77893277892,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,6.880760192871094e-06,100.0,0.0,DDOS-SYNONYMOUSIP_FLOOD,11
20.0,6,64.0,24283.835108846688,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,4.123926162719727e-05,100.0,0.0,DDOS-SYNONYMOUSIP_FLOOD,11
20.0,6,64.0,21016.705917723106,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,4.7581195831298826e-05,100.0,0.0,DDOS-SYNONYMOUSIP_FLOOD,11
20.0,6,64.0,33683.777706392546,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,3.4139156341552734e-05,100.0,0.0,DDOS-SYNONYMOUSIP_FLOOD,11
19.88,6,64.0,18172.10692777609,0.0,0.99,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.01,0.0,6276.0,60.0,336.0,62.76,27.6,62.76,5.504846572875976e-05,100.0,761.7600000000001,DDOS-SYNONYMOUSIP_FLOOD,11
20.0,6,64.0,31406.24485211532,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,3.1850337982177735e-05,100.0,0.0,DDOS-SYNONYMOUSIP_FLOOD,11
20.0,6,64.0,27232.20360992079,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,3.99017333984375e-05,100.0,0.0,DDOS-SYNONYMOUSIP_FLOOD,11
20.0,6,64.0,22649.8757965223,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,4.415035247802735e-05,100.0,0.0,DDOS-SYNONYMOUSIP_FLOOD,11
20.0,6,64.0,100102.72076372316,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,1.0120868682861329e-05,100.0,0.0,DDOS-SYNONYMOUSIP_FLOOD,11
20.0,6,64.0,39839.51367781155,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,2.51007080078125e-05,100.0,0.0,DDOS-SYNONYMOUSIP_FLOOD,11
20.0,6,64.0,40764.9334240451,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,2.454042434692383e-05,100.0,0.0,DDOS-SYNONYMOUSIP_FLOOD,11
19.8,6,63.36,29664.78534549827,0.0,0.99,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,3.3719539642333986e-05,100.0,0.0,DDOS-SYNONYMOUSIP_FLOOD,11
20.0,6,64.0,24490.856008408267,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,4.084110260009766e-05,100.0,0.0,DDOS-SYNONYMOUSIP_FLOOD,11
20.0,6,64.0,27269.38430531175,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,3.667116165161133e-05,100.0,0.0,DDOS-SYNONYMOUSIP_FLOOD,11
20.0,6,64.0,46727.985739750446,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,2.1409988403320312e-05,100.0,0.0,DDOS-SYNONYMOUSIP_FLOOD,11
19.64,6,65.22,7198.421061664407,0.0,0.97,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.97,0.03,0.0,6099.0,60.0,105.0,60.99,5.956907542907437,60.99,0.000138931274414,100.0,35.48474747474752,DDOS-SYNONYMOUSIP_FLOOD,11
20.0,6,64.0,27525.29203307521,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,3.643989562988281e-05,100.0,0.0,DDOS-SYNONYMOUSIP_FLOOD,11
20.0,6,64.0,27040.835536071176,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,3.709077835083008e-05,100.0,0.0,DDOS-SYNONYMOUSIP_FLOOD,11
20.0,6,64.0,25057.076288906148,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,3.9908885955810544e-05,100.0,0.0,DDOS-SYNONYMOUSIP_FLOOD,11
20.0,6,64.0,13900.391065155432,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,7.194042205810547e-05,100.0,0.0,DDOS-SYNONYMOUSIP_FLOOD,11
20.0,6,64.0,11706.776822596852,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,8.54206085205078e-05,100.0,0.0,DDOS-SYNONYMOUSIP_FLOOD,11
20.0,6,64.0,43704.32426800042,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,2.288103103637696e-05,100.0,0.0,DDOS-SYNONYMOUSIP_FLOOD,11
20.0,6,64.0,92162.250054933,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,1.0859966278076171e-05,100.0,0.0,DDOS-SYNONYMOUSIP_FLOOD,11
20.0,6,64.0,28240.667923511985,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,3.554105758666992e-05,100.0,0.0,DDOS-SYNONYMOUSIP_FLOOD,11
20.0,6,64.0,14634.696441032798,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,6.833076477050782e-05,100.0,0.0,DDOS-SYNONYMOUSIP_FLOOD,11
20.0,6,64.0,13573.79935275081,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,7.367134094238281e-05,100.0,0.0,DDOS-SYNONYMOUSIP_FLOOD,11
20.0,6,64.0,36631.47598253275,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,2.7310848236083984e-05,100.0,0.0,DDOS-SYNONYMOUSIP_FLOOD,11
20.0,6,64.0,15098.830051477737,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,6.623029708862305e-05,100.0,0.0,DDOS-SYNONYMOUSIP_FLOOD,11
20.0,6,64.0,12569.086005394069,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,8.573055267333984e-05,100.0,0.0,DDOS-SYNONYMOUSIP_FLOOD,11
19.8,6,63.36,27442.44962051819,0.0,0.99,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,3.644943237304688e-05,100.0,0.0,DDOS-SYNONYMOUSIP_FLOOD,11
20.0,6,64.0,38462.20999541495,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,2.600908279418945e-05,100.0,0.0,DDOS-SYNONYMOUSIP_FLOOD,11
20.0,6,64.0,23703.328623905058,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,4.218816757202148e-05,100.0,0.0,DDOS-SYNONYMOUSIP_FLOOD,11
20.0,6,64.0,17873.200664763284,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,5.867958068847656e-05,100.0,0.0,DDOS-SYNONYMOUSIP_FLOOD,11
20.0,6,64.0,34458.62635557016,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,2.902984619140625e-05,100.0,0.0,DDOS-SYNONYMOUSIP_FLOOD,11
20.0,6,64.0,43217.97011849562,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,2.313852310180664e-05,100.0,0.0,DDOS-SYNONYMOUSIP_FLOOD,11
20.0,6,64.0,24746.61631954688,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,4.04214859008789e-05,100.0,0.0,DDOS-SYNONYMOUSIP_FLOOD,11
20.0,6,64.0,11567.3028130171,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,9.524106979370118e-05,100.0,0.0,DDOS-SYNONYMOUSIP_FLOOD,11
20.0,6,64.0,19275.29411764706,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,5.18798828125e-05,100.0,0.0,DDOS-SYNONYMOUSIP_FLOOD,11
20.0,6,64.0,22946.025493735982,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,4.359006881713868e-05,100.0,0.0,DDOS-SYNONYMOUSIP_FLOOD,11
19.8,6,63.36,12825.441091031404,0.0,0.99,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,7.797956466674805e-05,100.0,0.0,DDOS-SYNONYMOUSIP_FLOOD,11
20.0,6,64.0,39651.200605029306,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,2.521991729736328e-05,100.0,0.0,DDOS-SYNONYMOUSIP_FLOOD,11
20.0,6,64.0,49725.002963841136,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,2.012014389038086e-05,100.0,0.0,DDOS-SYNONYMOUSIP_FLOOD,11
20.0,6,64.0,51520.74683699791,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,1.94096565246582e-05,100.0,0.0,DDOS-SYNONYMOUSIP_FLOOD,11
20.0,6,64.0,39246.78581454103,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,2.5491714477539063e-05,100.0,0.0,DDOS-SYNONYMOUSIP_FLOOD,11
20.0,6,64.0,36257.814661134165,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,2.758979797363281e-05,100.0,0.0,DDOS-SYNONYMOUSIP_FLOOD,11
20.0,6,64.0,34842.199700947,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,2.8700828552246093e-05,100.0,0.0,DDOS-SYNONYMOUSIP_FLOOD,11
20.0,6,64.0,25700.392156862745,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,3.8909912109375e-05,100.0,0.0,DDOS-SYNONYMOUSIP_FLOOD,11
20.0,6,64.0,15615.428145941922,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,6.403923034667969e-05,100.0,0.0,DDOS-SYNONYMOUSIP_FLOOD,11
19.92,6,65.09,26447.468314521724,0.01,0.98,0.0,0.01,0.01,1.0,98.0,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.99,0.0,0.0,6037.0,60.0,97.0,60.37,3.6999999999999966,60.37,3.78108024597168e-05,100.0,13.689999999999976,DDOS-SYNONYMOUSIP_FLOOD,11
19.8,6,65.91,54492.71144601793,0.0,0.99,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.01,6038.0,60.0,98.0,60.38,3.7999999999999967,60.38,1.844167709350585e-05,100.0,14.439999999999976,DDOS-SYNONYMOUSIP_FLOOD,11
20.0,6,64.0,43044.991789819374,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,2.323150634765625e-05,100.0,0.0,DDOS-SYNONYMOUSIP_FLOOD,11
20.0,6,64.0,47350.46285843306,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,2.111911773681641e-05,100.0,0.0,DDOS-SYNONYMOUSIP_FLOOD,11
20.0,6,64.0,37820.59513074842,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,2.650976181030273e-05,100.0,0.0,DDOS-SYNONYMOUSIP_FLOOD,11
20.0,6,64.0,141651.6041877744,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6000.0,60.0,60.0,60.0,0.0,60.0,7.071495056152344e-06,100.0,0.0,DDOS-SYNONYMOUSIP_FLOOD,11
